listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2973589.233924 type=3 code=54 value=844
/dev/input/event3 2973589.233924 type=0 code=0 value=0
/dev/input/event3 2973589.239150 type=3 code=53 value=392
/dev/input/event3 2973589.239150 type=3 code=54 value=858
/dev/input/event3 2973589.239150 type=0 code=0 value=0
/dev/input/event3 2973589.244568 type=3 code=53 value=396
/dev/input/event3 2973589.244568 type=3 code=54 value=875
/dev/input/event3 2973589.244568 type=0 code=0 value=0
/dev/input/event3 2973589.250237 type=3 code=53 value=402
/dev/input/event3 2973589.250237 type=3 code=54 value=900
/dev/input/event3 2973589.250237 type=0 code=0 value=0
/dev/input/event3 2973589.255712 type=3 code=53 value=407
/dev/input/event3 2973589.255712 type=3 code=54 value=924
/dev/input/event3 2973589.255712 type=0 code=0 value=0
/dev/input/event3 2973589.260679 type=3 code=53 value=411
/dev/input/event3 2973589.260679 type=3 code=54 value=947
/dev/input/event3 2973589.260679 type=0 code=0 value=0
/dev/input/event3 2973589.266012 type=3 code=53 value=416
/dev/input/event3 2973589.266012 type=3 code=54 value=971
/dev/input/event3 2973589.266012 type=0 code=0 value=0
/dev/input/event3 2973589.271749 type=3 code=53 value=421
/dev/input/event3 2973589.271749 type=3 code=54 value=1001
/dev/input/event3 2973589.271749 type=0 code=0 value=0
/dev/input/event3 2973589.277207 type=3 code=53 value=424
/dev/input/event3 2973589.277207 type=3 code=54 value=1032
/dev/input/event3 2973589.277207 type=0 code=0 value=0
/dev/input/event3 2973589.282468 type=3 code=53 value=427
/dev/input/event3 2973589.282468 type=3 code=54 value=1060
/dev/input/event3 2973589.282468 type=0 code=0 value=0
/dev/input/event3 2973589.287699 type=3 code=53 value=430
/dev/input/event3 2973589.287699 type=3 code=54 value=1089
/dev/input/event3 2973589.287699 type=0 code=0 value=0
/dev/input/event3 2973589.292935 type=3 code=53 value=431
/dev/input/event3 2973589.292935 type=3 code=54 value=1117
/dev/input/event3 2973589.292935 type=0 code=0 value=0
/dev/input/event3 2973589.298036 type=3 code=57 value=-1
/dev/input/event3 2973589.298036 type=1 code=330 value=0
/dev/input/event3 2973589.298036 type=0 code=0 value=0
/dev/input/event3 2973589.362324 type=3 code=57 value=16
/dev/input/event3 2973589.362324 type=3 code=54 value=1410
/dev/input/event3 2973589.362324 type=1 code=330 value=1
/dev/input/event3 2973589.362324 type=0 code=0 value=0
/dev/input/event3 2973589.437843 type=3 code=53 value=421
/dev/input/event3 2973589.437843 type=3 code=54 value=1397
/dev/input/event3 2973589.437843 type=0 code=0 value=0
/dev/input/event3 2973589.443437 type=3 code=53 value=412
/dev/input/event3 2973589.443437 type=3 code=54 value=1383
/dev/input/event3 2973589.443437 type=0 code=0 value=0
/dev/input/event3 2973589.448924 type=3 code=53 value=403
/dev/input/event3 2973589.448924 type=3 code=54 value=1365
/dev/input/event3 2973589.448924 type=0 code=0 value=0
/dev/input/event3 2973589.454157 type=3 code=53 value=397
/dev/input/event3 2973589.454157 type=3 code=54 value=1348
/dev/input/event3 2973589.454157 type=0 code=0 value=0
/dev/input/event3 2973589.459661 type=3 code=53 value=391
/dev/input/event3 2973589.459661 type=3 code=54 value=1331
/dev/input/event3 2973589.459661 type=0 code=0 value=0
/dev/input/event3 2973589.464999 type=3 code=53 value=388
/dev/input/event3 2973589.464999 type=3 code=54 value=1319
/dev/input/event3 2973589.464999 type=0 code=0 value=0
/dev/input/event3 2973589.470451 type=3 code=53 value=382
/dev/input/event3 2973589.470451 type=3 code=54 value=1297
/dev/input/event3 2973589.470451 type=0 code=0 value=0
/dev/input/event3 2973589.475636 type=3 code=53 value=375
/dev/input/event3 2973589.475636 type=3 code=54 value=1274
/dev/input/event3 2973589.475636 type=0 code=0 value=0
/dev/input/event3 2973589.480951 type=3 code=53 value=370
/dev/input/event3 2973589.480951 type=3 code=54 value=1250
/dev/input/event3 2973589.480951 type=0 code=0 value=0
/dev/input/event3 2973589.486552 type=3 code=53 value=362
/dev/input/event3 2973589.486552 type=3 code=54 value=1223
/dev/input/event3 2973589.486552 type=0 code=0 value=0
/dev/input/event3 2973589.491805 type=3 code=53 value=356
/dev/input/event3 2973589.491805 type=3 code=54 value=1197
/dev/input/event3 2973589.491805 type=0 code=0 value=0
/dev/input/event3 2973589.497290 type=3 code=53 value=349
/dev/input/event3 2973589.497290 type=3 code=54 value=1171
/dev/input/event3 2973589.497290 type=0 code=0 value=0
/dev/input/event3 2973589.502461 type=3 code=53 value=342
/dev/input/event3 2973589.502461 type=3 code=54 value=1145
/dev/input/event3 2973589.502461 type=0 code=0 value=0
/dev/input/event3 2973589.508024 type=3 code=53 value=336
/dev/input/event3 2973589.508024 type=3 code=54 value=1119
/dev/input/event3 2973589.508024 type=0 code=0 value=0
/dev/input/event3 2973589.513487 type=3 code=53 value=331
/dev/input/event3 2973589.513487 type=3 code=54 value=1093
/dev/input/event3 2973589.513487 type=0 code=0 value=0
/dev/input/event3 2973589.518783 type=3 code=53 value=326
/dev/input/event3 2973589.518783 type=3 code=54 value=1068
/dev/input/event3 2973589.518783 type=0 code=0 value=0
/dev/input/event3 2973589.524119 type=3 code=53 value=321
/dev/input/event3 2973589.524119 type=3 code=54 value=1043
/dev/input/event3 2973589.524119 type=0 code=0 value=0
/dev/input/event3 2973589.529459 type=3 code=53 value=316
/dev/input/event3 2973589.529459 type=3 code=54 value=1019
/dev/input/event3 2973589.529459 type=0 code=0 value=0
/dev/input/event3 2973589.535044 type=3 code=53 value=312
/dev/input/event3 2973589.535044 type=3 code=54 value=995
/dev/input/event3 2973589.535044 type=0 code=0 value=0
/dev/input/event3 2973589.540180 type=3 code=53 value=308
/dev/input/event3 2973589.540180 type=3 code=54 value=973
/dev/input/event3 2973589.540180 type=0 code=0 value=0
/dev/input/event3 2973589.545779 type=3 code=53 value=305
/dev/input/event3 2973589.545779 type=3 code=54 value=953
/dev/input/event3 2973589.545779 type=0 code=0 value=0
/dev/input/event3 2973589.551312 type=3 code=53 value=301
/dev/input/event3 2973589.551312 type=3 code=54 value=933
/dev/input/event3 2973589.551312 type=0 code=0 value=0
/dev/input/event3 2973589.556553 type=3 code=53 value=299
/dev/input/event3 2973589.556553 type=3 code=54 value=914
/dev/input/event3 2973589.556553 type=0 code=0 value=0
/dev/input/event3 2973589.562060 type=3 code=53 value=297
/dev/input/event3 2973589.562060 type=3 code=54 value=899
/dev/input/event3 2973589.562060 type=0 code=0 value=0
/dev/input/event3 2973589.567248 type=3 code=53 value=295
/dev/input/event3 2973589.567248 type=3 code=54 value=884
/dev/input/event3 2973589.567248 type=0 code=0 value=0
/dev/input/event3 2973589.572591 type=3 code=53 value=293
/dev/input/event3 2973589.572591 type=3 code=54 value=870
/dev/input/event3 2973589.572591 type=0 code=0 value=0
/dev/input/event3 2973589.578196 type=3 code=53 value=292
/dev/input/event3 2973589.578196 type=3 code=54 value=858
/dev/input/event3 2973589.578196 type=0 code=0 value=0
/dev/input/event3 2973589.583357 type=3 code=53 value=291
/dev/input/event3 2973589.583357 type=3 code=54 value=846
/dev/input/event3 2973589.583357 type=0 code=0 value=0
/dev/input/event3 2973589.588816 type=3 code=54 value=837
/dev/input/event3 2973589.588816 type=0 code=0 value=0
/dev/input/event3 2973589.594117 type=3 code=54 value=829
/dev/input/event3 2973589.594117 type=0 code=0 value=0
/dev/input/event3 2973589.599831 type=3 code=54 value=822
/dev/input/event3 2973589.599831 type=0 code=0 value=0
/dev/input/event3 2973589.604995 type=3 code=54 value=817
/dev/input/event3 2973589.604995 type=0 code=0 value=0
/dev/input/event3 2973589.610613 type=3 code=53 value=292
/dev/input/event3 2973589.610613 type=3 code=54 value=813
/dev/input/event3 2973589.610613 type=0 code=0 value=0
/dev/input/event3 2973589.615951 type=3 code=54 value=810
/dev/input/event3 2973589.615951 type=0 code=0 value=0
/dev/input/event3 2973589.621435 type=3 code=53 value=293
/dev/input/event3 2973589.621435 type=3 code=54 value=808
/dev/input/event3 2973589.621435 type=0 code=0 value=0
/dev/input/event3 2973589.626828 type=3 code=53 value=294
/dev/input/event3 2973589.626828 type=3 code=54 value=807
/dev/input/event3 2973589.626828 type=0 code=0 value=0
/dev/input/event3 2973589.631881 type=3 code=53 value=296
/dev/input/event3 2973589.631881 type=0 code=0 value=0
/dev/input/event3 2973589.637470 type=3 code=53 value=297
/dev/input/event3 2973589.637470 type=0 code=0 value=0
/dev/input/event3 2973589.653798 type=3 code=53 value=298
/dev/input/event3 2973589.653798 type=0 code=0 value=0
/dev/input/event3 2973589.659218 type=3 code=53 value=300
/dev/input/event3 2973589.659218 type=3 code=54 value=809
/dev/input/event3 2973589.659218 type=0 code=0 value=0
/dev/input/event3 2973589.664250 type=3 code=53 value=302
/dev/input/event3 2973589.664250 type=3 code=54 value=813
/dev/input/event3 2973589.664250 type=0 code=0 value=0
/dev/input/event3 2973589.669802 type=3 code=53 value=306
/dev/input/event3 2973589.669802 type=3 code=54 value=818
/dev/input/event3 2973589.669802 type=0 code=0 value=0
/dev/input/event3 2973589.675387 type=3 code=53 value=310
/dev/input/event3 2973589.675387 type=3 code=54 value=825
/dev/input/event3 2973589.675387 type=0 code=0 value=0
/dev/input/event3 2973589.680755 type=3 code=53 value=314
/dev/input/event3 2973589.680755 type=3 code=54 value=834
/dev/input/event3 2973589.680755 type=0 code=0 value=0
/dev/input/event3 2973589.685998 type=3 code=53 value=318
/dev/input/event3 2973589.685998 type=3 code=54 value=843
/dev/input/event3 2973589.685998 type=0 code=0 value=0
/dev/input/event3 2973589.691495 type=3 code=53 value=323
/dev/input/event3 2973589.691495 type=3 code=54 value=857
/dev/input/event3 2973589.691495 type=0 code=0 value=0
/dev/input/event3 2973589.696933 type=3 code=53 value=329
/dev/input/event3 2973589.696933 type=3 code=54 value=874
/dev/input/event3 2973589.696933 type=0 code=0 value=0
/dev/input/event3 2973589.702037 type=3 code=53 value=334
/dev/input/event3 2973589.702037 type=3 code=54 value=893
/dev/input/event3 2973589.702037 type=0 code=0 value=0
/dev/input/event3 2973589.707322 type=3 code=53 value=339
/dev/input/event3 2973589.707322 type=3 code=54 value=912
/dev/input/event3 2973589.707322 type=0 code=0 value=0
/dev/input/event3 2973589.712809 type=3 code=53 value=345
/dev/input/event3 2973589.712809 type=3 code=54 value=932
/dev/input/event3 2973589.712809 type=0 code=0 value=0
/dev/input/event3 2973589.718374 type=3 code=53 value=349
/dev/input/event3 2973589.718374 type=3 code=54 value=952
/dev/input/event3 2973589.718374 type=0 code=0 value=0
/dev/input/event3 2973589.723315 type=3 code=53 value=354
/dev/input/event3 2973589.723315 type=3 code=54 value=972
/dev/input/event3 2973589.723315 type=0 code=0 value=0
/dev/input/event3 2973589.728319 type=3 code=57 value=-1
/dev/input/event3 2973589.728319 type=1 code=330 value=0
/dev/input/event3 2973589.728319 type=0 code=0 value=0
/dev/input/event3 2973589.845963 type=3 code=57 value=17
/dev/input/event3 2973589.845963 type=3 code=53 value=380
/dev/input/event3 2973589.845963 type=3 code=54 value=1302
/dev/input/event3 2973589.845963 type=1 code=330 value=1
/dev/input/event3 2973589.845963 type=0 code=0 value=0
/dev/input/event3 2973589.894637 type=3 code=54 value=1311
/dev/input/event3 2973589.894637 type=0 code=0 value=0
/dev/input/event3 2973589.900184 type=3 code=53 value=381
/dev/input/event3 2973589.900184 type=3 code=54 value=1319
/dev/input/event3 2973589.900184 type=0 code=0 value=0
/dev/input/event3 2973589.905454 type=3 code=54 value=1327
/dev/input/event3 2973589.905454 type=0 code=0 value=0
/dev/input/event3 2973589.910880 type=3 code=54 value=1333
/dev/input/event3 2973589.910880 type=0 code=0 value=0
/dev/input/event3 2973589.916190 type=3 code=53 value=382
/dev/input/event3 2973589.916190 type=3 code=54 value=1339
/dev/input/event3 2973589.916190 type=0 code=0 value=0
/dev/input/event3 2973589.921824 type=3 code=54 value=1345
/dev/input/event3 2973589.921824 type=0 code=0 value=0
/dev/input/event3 2973589.926965 type=3 code=54 value=1349
/dev/input/event3 2973589.926965 type=0 code=0 value=0
/dev/input/event3 2973589.932621 type=3 code=53 value=383
/dev/input/event3 2973589.932621 type=3 code=54 value=1353
/dev/input/event3 2973589.932621 type=0 code=0 value=0
/dev/input/event3 2973589.937948 type=3 code=54 value=1357
/dev/input/event3 2973589.937948 type=0 code=0 value=0
/dev/input/event3 2973589.943272 type=3 code=54 value=1360
/dev/input/event3 2973589.943272 type=0 code=0 value=0
/dev/input/event3 2973589.948803 type=3 code=54 value=1362
/dev/input/event3 2973589.948803 type=0 code=0 value=0
/dev/input/event3 2973589.954268 type=3 code=54 value=1364
/dev/input/event3 2973589.954268 type=0 code=0 value=0
/dev/input/event3 2973589.959383 type=3 code=54 value=1366
/dev/input/event3 2973589.959383 type=0 code=0 value=0
/dev/input/event3 2973589.964763 type=3 code=54 value=1368
/dev/input/event3 2973589.964763 type=0 code=0 value=0
/dev/input/event3 2973589.970267 type=3 code=54 value=1370
/dev/input/event3 2973589.970267 type=0 code=0 value=0
/dev/input/event3 2973589.975763 type=3 code=54 value=1371
/dev/input/event3 2973589.975763 type=0 code=0 value=0
/dev/input/event3 2973589.980835 type=3 code=54 value=1372
/dev/input/event3 2973589.980835 type=0 code=0 value=0
/dev/input/event3 2973589.986357 type=3 code=54 value=1374
/dev/input/event3 2973589.986357 type=0 code=0 value=0
/dev/input/event3 2973589.991768 type=3 code=54 value=1375
/dev/input/event3 2973589.991768 type=0 code=0 value=0
/dev/input/event3 2973590.002516 type=3 code=54 value=1377
/dev/input/event3 2973590.002516 type=0 code=0 value=0
/dev/input/event3 2973590.008111 type=3 code=54 value=1378
/dev/input/event3 2973590.008111 type=0 code=0 value=0
/dev/input/event3 2973590.013491 type=3 code=54 value=1380
/dev/input/event3 2973590.013491 type=0 code=0 value=0
/dev/input/event3 2973590.018920 type=3 code=53 value=382
/dev/input/event3 2973590.018920 type=3 code=54 value=1382
/dev/input/event3 2973590.018920 type=0 code=0 value=0
/dev/input/event3 2973590.024231 type=3 code=53 value=381
/dev/input/event3 2973590.024231 type=3 code=54 value=1384
/dev/input/event3 2973590.024231 type=0 code=0 value=0
/dev/input/event3 2973590.029414 type=3 code=53 value=378
/dev/input/event3 2973590.029414 type=0 code=0 value=0
/dev/input/event3 2973590.040165 type=3 code=53 value=376
/dev/input/event3 2973590.040165 type=3 code=54 value=1383
/dev/input/event3 2973590.040165 type=0 code=0 value=0
/dev/input/event3 2973590.045766 type=3 code=53 value=372
/dev/input/event3 2973590.045766 type=3 code=54 value=1378
/dev/input/event3 2973590.045766 type=0 code=0 value=0
/dev/input/event3 2973590.051184 type=3 code=53 value=366
/dev/input/event3 2973590.051184 type=3 code=54 value=1370
/dev/input/event3 2973590.051184 type=0 code=0 value=0
/dev/input/event3 2973590.056585 type=3 code=53 value=360
/dev/input/event3 2973590.056585 type=3 code=54 value=1361
/dev/input/event3 2973590.056585 type=0 code=0 value=0
/dev/input/event3 2973590.061986 type=3 code=53 value=354
/dev/input/event3 2973590.061986 type=3 code=54 value=1349
/dev/input/event3 2973590.061986 type=0 code=0 value=0
/dev/input/event3 2973590.067091 type=3 code=53 value=348
/dev/input/event3 2973590.067091 type=3 code=54 value=1338
/dev/input/event3 2973590.067091 type=0 code=0 value=0
/dev/input/event3 2973590.072380 type=3 code=53 value=343
/dev/input/event3 2973590.072380 type=3 code=54 value=1325
/dev/input/event3 2973590.072380 type=0 code=0 value=0
/dev/input/event3 2973590.077766 type=3 code=53 value=337
/dev/input/event3 2973590.077766 type=3 code=54 value=1313
/dev/input/event3 2973590.077766 type=0 code=0 value=0
/dev/input/event3 2973590.083272 type=3 code=53 value=332
/dev/input/event3 2973590.083272 type=3 code=54 value=1298
/dev/input/event3 2973590.083272 type=0 code=0 value=0
/dev/input/event3 2973590.088596 type=3 code=53 value=327
/dev/input/event3 2973590.088596 type=3 code=54 value=1282
/dev/input/event3 2973590.088596 type=0 code=0 value=0
/dev/input/event3 2973590.094191 type=3 code=53 value=323
/dev/input/event3 2973590.094191 type=3 code=54 value=1266
/dev/input/event3 2973590.094191 type=0 code=0 value=0
/dev/input/event3 2973590.099445 type=3 code=53 value=318
/dev/input/event3 2973590.099445 type=3 code=54 value=1250
/dev/input/event3 2973590.099445 type=0 code=0 value=0
/dev/input/event3 2973590.105119 type=3 code=53 value=314
/dev/input/event3 2973590.105119 type=3 code=54 value=1233
/dev/input/event3 2973590.105119 type=0 code=0 value=0
/dev/input/event3 2973590.110413 type=3 code=53 value=309
/dev/input/event3 2973590.110413 type=3 code=54 value=1213
