listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2972874.240112 type=3 code=53 value=360
/dev/input/event3 2972874.240112 type=3 code=54 value=1173
/dev/input/event3 2972874.240112 type=0 code=0 value=0
/dev/input/event3 2972874.245480 type=3 code=53 value=362
/dev/input/event3 2972874.245480 type=3 code=54 value=1179
/dev/input/event3 2972874.245480 type=0 code=0 value=0
/dev/input/event3 2972874.251006 type=3 code=53 value=364
/dev/input/event3 2972874.251006 type=3 code=54 value=1184
/dev/input/event3 2972874.251006 type=0 code=0 value=0
/dev/input/event3 2972874.256234 type=3 code=53 value=366
/dev/input/event3 2972874.256234 type=3 code=54 value=1191
/dev/input/event3 2972874.256234 type=0 code=0 value=0
/dev/input/event3 2972874.261878 type=3 code=53 value=368
/dev/input/event3 2972874.261878 type=3 code=54 value=1197
/dev/input/event3 2972874.261878 type=0 code=0 value=0
/dev/input/event3 2972874.267274 type=3 code=53 value=370
/dev/input/event3 2972874.267274 type=3 code=54 value=1203
/dev/input/event3 2972874.267274 type=0 code=0 value=0
/dev/input/event3 2972874.272572 type=3 code=53 value=373
/dev/input/event3 2972874.272572 type=3 code=54 value=1209
/dev/input/event3 2972874.272572 type=0 code=0 value=0
/dev/input/event3 2972874.278051 type=3 code=53 value=374
/dev/input/event3 2972874.278051 type=3 code=54 value=1215
/dev/input/event3 2972874.278051 type=0 code=0 value=0
/dev/input/event3 2972874.283446 type=3 code=53 value=376
/dev/input/event3 2972874.283446 type=3 code=54 value=1220
/dev/input/event3 2972874.283446 type=0 code=0 value=0
/dev/input/event3 2972874.288696 type=3 code=53 value=378
/dev/input/event3 2972874.288696 type=3 code=54 value=1225
/dev/input/event3 2972874.288696 type=0 code=0 value=0
/dev/input/event3 2972874.294012 type=3 code=53 value=380
/dev/input/event3 2972874.294012 type=3 code=54 value=1229
/dev/input/event3 2972874.294012 type=0 code=0 value=0
/dev/input/event3 2972874.299577 type=3 code=53 value=381
/dev/input/event3 2972874.299577 type=3 code=54 value=1233
/dev/input/event3 2972874.299577 type=0 code=0 value=0
/dev/input/event3 2972874.305070 type=3 code=53 value=383
/dev/input/event3 2972874.305070 type=3 code=54 value=1237
/dev/input/event3 2972874.305070 type=0 code=0 value=0
/dev/input/event3 2972874.310427 type=3 code=53 value=384
/dev/input/event3 2972874.310427 type=3 code=54 value=1241
/dev/input/event3 2972874.310427 type=0 code=0 value=0
/dev/input/event3 2972874.315863 type=3 code=53 value=385
/dev/input/event3 2972874.315863 type=3 code=54 value=1244
/dev/input/event3 2972874.315863 type=0 code=0 value=0
/dev/input/event3 2972874.321230 type=3 code=54 value=1245
/dev/input/event3 2972874.321230 type=0 code=0 value=0
/dev/input/event3 2972874.326653 type=3 code=53 value=386
/dev/input/event3 2972874.326653 type=3 code=54 value=1246
/dev/input/event3 2972874.326653 type=0 code=0 value=0
/dev/input/event3 2972874.332031 type=3 code=54 value=1248
/dev/input/event3 2972874.332031 type=0 code=0 value=0
/dev/input/event3 2972874.337333 type=3 code=53 value=387
/dev/input/event3 2972874.337333 type=3 code=54 value=1250
/dev/input/event3 2972874.337333 type=0 code=0 value=0
/dev/input/event3 2972874.342826 type=3 code=53 value=388
/dev/input/event3 2972874.342826 type=3 code=54 value=1252
/dev/input/event3 2972874.342826 type=0 code=0 value=0
/dev/input/event3 2972874.348286 type=3 code=54 value=1254
/dev/input/event3 2972874.348286 type=0 code=0 value=0
/dev/input/event3 2972874.353541 type=3 code=53 value=389
/dev/input/event3 2972874.353541 type=3 code=54 value=1256
/dev/input/event3 2972874.353541 type=0 code=0 value=0
/dev/input/event3 2972874.359035 type=3 code=54 value=1257
/dev/input/event3 2972874.359035 type=0 code=0 value=0
/dev/input/event3 2972874.364415 type=3 code=53 value=390
/dev/input/event3 2972874.364415 type=3 code=54 value=1259
/dev/input/event3 2972874.364415 type=0 code=0 value=0
/dev/input/event3 2972874.369864 type=3 code=54 value=1260
/dev/input/event3 2972874.369864 type=0 code=0 value=0
/dev/input/event3 2972874.375259 type=3 code=54 value=1261
/dev/input/event3 2972874.375259 type=0 code=0 value=0
/dev/input/event3 2972874.380690 type=3 code=53 value=391
/dev/input/event3 2972874.380690 type=3 code=54 value=1262
/dev/input/event3 2972874.380690 type=0 code=0 value=0
/dev/input/event3 2972874.385940 type=3 code=54 value=1263
/dev/input/event3 2972874.385940 type=0 code=0 value=0
/dev/input/event3 2972874.391271 type=3 code=54 value=1264
/dev/input/event3 2972874.391271 type=0 code=0 value=0
/dev/input/event3 2972874.402272 type=3 code=54 value=1265
/dev/input/event3 2972874.402272 type=0 code=0 value=0
/dev/input/event3 2972874.412991 type=3 code=53 value=392
/dev/input/event3 2972874.412991 type=3 code=54 value=1266
/dev/input/event3 2972874.412991 type=0 code=0 value=0
/dev/input/event3 2972874.423842 type=3 code=54 value=1267
/dev/input/event3 2972874.423842 type=0 code=0 value=0
/dev/input/event3 2972874.488626 type=3 code=54 value=1266
/dev/input/event3 2972874.488626 type=0 code=0 value=0
/dev/input/event3 2972874.493951 type=3 code=54 value=1263
/dev/input/event3 2972874.493951 type=0 code=0 value=0
/dev/input/event3 2972874.499414 type=3 code=53 value=391
/dev/input/event3 2972874.499414 type=3 code=54 value=1257
/dev/input/event3 2972874.499414 type=0 code=0 value=0
/dev/input/event3 2972874.504841 type=3 code=53 value=390
/dev/input/event3 2972874.504841 type=3 code=54 value=1249
/dev/input/event3 2972874.504841 type=0 code=0 value=0
/dev/input/event3 2972874.509881 type=3 code=53 value=388
/dev/input/event3 2972874.509881 type=3 code=54 value=1240
/dev/input/event3 2972874.509881 type=0 code=0 value=0
/dev/input/event3 2972874.515416 type=3 code=53 value=386
/dev/input/event3 2972874.515416 type=3 code=54 value=1231
/dev/input/event3 2972874.515416 type=0 code=0 value=0
/dev/input/event3 2972874.520778 type=3 code=53 value=383
/dev/input/event3 2972874.520778 type=3 code=54 value=1222
/dev/input/event3 2972874.520778 type=0 code=0 value=0
/dev/input/event3 2972874.526180 type=3 code=53 value=379
/dev/input/event3 2972874.526180 type=3 code=54 value=1212
/dev/input/event3 2972874.526180 type=0 code=0 value=0
/dev/input/event3 2972874.531768 type=3 code=53 value=375
/dev/input/event3 2972874.531768 type=3 code=54 value=1202
/dev/input/event3 2972874.531768 type=0 code=0 value=0
/dev/input/event3 2972874.537147 type=3 code=53 value=372
/dev/input/event3 2972874.537147 type=3 code=54 value=1193
/dev/input/event3 2972874.537147 type=0 code=0 value=0
/dev/input/event3 2972874.542572 type=3 code=53 value=368
/dev/input/event3 2972874.542572 type=3 code=54 value=1185
/dev/input/event3 2972874.542572 type=0 code=0 value=0
/dev/input/event3 2972874.547987 type=3 code=53 value=364
/dev/input/event3 2972874.547987 type=3 code=54 value=1177
/dev/input/event3 2972874.547987 type=0 code=0 value=0
/dev/input/event3 2972874.553168 type=3 code=53 value=361
/dev/input/event3 2972874.553168 type=3 code=54 value=1169
/dev/input/event3 2972874.553168 type=0 code=0 value=0
/dev/input/event3 2972874.558666 type=3 code=53 value=358
/dev/input/event3 2972874.558666 type=3 code=54 value=1162
/dev/input/event3 2972874.558666 type=0 code=0 value=0
/dev/input/event3 2972874.564143 type=3 code=53 value=355
/dev/input/event3 2972874.564143 type=3 code=54 value=1156
/dev/input/event3 2972874.564143 type=0 code=0 value=0
/dev/input/event3 2972874.569301 type=3 code=53 value=353
/dev/input/event3 2972874.569301 type=3 code=54 value=1149
/dev/input/event3 2972874.569301 type=0 code=0 value=0
/dev/input/event3 2972874.574731 type=3 code=53 value=350
/dev/input/event3 2972874.574731 type=3 code=54 value=1143
/dev/input/event3 2972874.574731 type=0 code=0 value=0
/dev/input/event3 2972874.580308 type=3 code=53 value=348
/dev/input/event3 2972874.580308 type=3 code=54 value=1136
/dev/input/event3 2972874.580308 type=0 code=0 value=0
/dev/input/event3 2972874.585496 type=3 code=53 value=346
/dev/input/event3 2972874.585496 type=3 code=54 value=1129
/dev/input/event3 2972874.585496 type=0 code=0 value=0
/dev/input/event3 2972874.591074 type=3 code=53 value=343
/dev/input/event3 2972874.591074 type=3 code=54 value=1123
/dev/input/event3 2972874.591074 type=0 code=0 value=0
/dev/input/event3 2972874.596587 type=3 code=53 value=341
/dev/input/event3 2972874.596587 type=3 code=54 value=1116
/dev/input/event3 2972874.596587 type=0 code=0 value=0
/dev/input/event3 2972874.601973 type=3 code=53 value=338
/dev/input/event3 2972874.601973 type=3 code=54 value=1110
/dev/input/event3 2972874.601973 type=0 code=0 value=0
/dev/input/event3 2972874.607246 type=3 code=53 value=336
/dev/input/event3 2972874.607246 type=3 code=54 value=1104
/dev/input/event3 2972874.607246 type=0 code=0 value=0
/dev/input/event3 2972874.612551 type=3 code=53 value=334
/dev/input/event3 2972874.612551 type=3 code=54 value=1099
/dev/input/event3 2972874.612551 type=0 code=0 value=0
/dev/input/event3 2972874.618051 type=3 code=53 value=332
/dev/input/event3 2972874.618051 type=3 code=54 value=1093
/dev/input/event3 2972874.618051 type=0 code=0 value=0
/dev/input/event3 2972874.623398 type=3 code=53 value=329
/dev/input/event3 2972874.623398 type=3 code=54 value=1089
/dev/input/event3 2972874.623398 type=0 code=0 value=0
/dev/input/event3 2972874.628904 type=3 code=53 value=328
/dev/input/event3 2972874.628904 type=3 code=54 value=1085
/dev/input/event3 2972874.628904 type=0 code=0 value=0
/dev/input/event3 2972874.634008 type=3 code=53 value=327
/dev/input/event3 2972874.634008 type=3 code=54 value=1081
/dev/input/event3 2972874.634008 type=0 code=0 value=0
/dev/input/event3 2972874.639284 type=3 code=53 value=326
/dev/input/event3 2972874.639284 type=3 code=54 value=1078
/dev/input/event3 2972874.639284 type=0 code=0 value=0
/dev/input/event3 2972874.644859 type=3 code=54 value=1075
/dev/input/event3 2972874.644859 type=0 code=0 value=0
/dev/input/event3 2972874.650468 type=3 code=53 value=325
/dev/input/event3 2972874.650468 type=3 code=54 value=1073
/dev/input/event3 2972874.650468 type=0 code=0 value=0
/dev/input/event3 2972874.655642 type=3 code=53 value=324
/dev/input/event3 2972874.655642 type=3 code=54 value=1071
/dev/input/event3 2972874.655642 type=0 code=0 value=0
/dev/input/event3 2972874.661029 type=3 code=54 value=1070
/dev/input/event3 2972874.661029 type=0 code=0 value=0
/dev/input/event3 2972874.666609 type=3 code=54 value=1069
/dev/input/event3 2972874.666609 type=0 code=0 value=0
/dev/input/event3 2972874.672089 type=3 code=54 value=1068
/dev/input/event3 2972874.672089 type=0 code=0 value=0
/dev/input/event3 2972874.677461 type=3 code=54 value=1067
/dev/input/event3 2972874.677461 type=0 code=0 value=0
/dev/input/event3 2972874.688235 type=3 code=54 value=1066
/dev/input/event3 2972874.688235 type=0 code=0 value=0
/dev/input/event3 2972874.693411 type=3 code=54 value=1065
/dev/input/event3 2972874.693411 type=0 code=0 value=0
/dev/input/event3 2972874.725945 type=3 code=53 value=325
/dev/input/event3 2972874.725945 type=3 code=54 value=1066
/dev/input/event3 2972874.725945 type=0 code=0 value=0
/dev/input/event3 2972874.731225 type=3 code=53 value=326
/dev/input/event3 2972874.731225 type=3 code=54 value=1069
/dev/input/event3 2972874.731225 type=0 code=0 value=0
/dev/input/event3 2972874.736717 type=3 code=53 value=328
/dev/input/event3 2972874.736717 type=3 code=54 value=1074
/dev/input/event3 2972874.736717 type=0 code=0 value=0
/dev/input/event3 2972874.742080 type=3 code=53 value=331
/dev/input/event3 2972874.742080 type=3 code=54 value=1080
/dev/input/event3 2972874.742080 type=0 code=0 value=0
/dev/input/event3 2972874.747869 type=3 code=53 value=334
/dev/input/event3 2972874.747869 type=3 code=54 value=1085
/dev/input/event3 2972874.747869 type=0 code=0 value=0
/dev/input/event3 2972874.753095 type=3 code=53 value=337
/dev/input/event3 2972874.753095 type=3 code=54 value=1091
/dev/input/event3 2972874.753095 type=0 code=0 value=0
/dev/input/event3 2972874.758309 type=3 code=53 value=341
/dev/input/event3 2972874.758309 type=3 code=54 value=1097
/dev/input/event3 2972874.758309 type=0 code=0 value=0
/dev/input/event3 2972874.763743 type=3 code=53 value=344
/dev/input/event3 2972874.763743 type=3 code=54 value=1105
/dev/input/event3 2972874.763743 type=0 code=0 value=0
/dev/input/event3 2972874.769188 type=3 code=53 value=348
/dev/input/event3 2972874.769188 type=3 code=54 value=1114
/dev/input/event3 2972874.769188 type=0 code=0 value=0
/dev/input/event3 2972874.774673 type=3 code=53 value=353
/dev/input/event3 2972874.774673 type=3 code=54 value=1124
/dev/input/event3 2972874.774673 type=0 code=0 value=0
/dev/input/event3 2972874.780050 type=3 code=53 value=359
/dev/input/event3 2972874.780050 type=3 code=54 value=1136
/dev/input/event3 2972874.780050 type=0 code=0 value=0
/dev/input/event3 2972874.785484 type=3 code=53 value=364
/dev/input/event3 2972874.785484 type=3 code=54 value=1147
/dev/input/event3 2972874.785484 type=0 code=0 value=0
/dev/input/event3 2972874.790907 type=3 code=53 value=369
/dev/input/event3 2972874.790907 type=3 code=54 value=1158
/dev/input/event3 2972874.790907 type=0 code=0 value=0
/dev/input/event3 2972874.796261 type=3 code=53 value=373
/dev/input/event3 2972874.796261 type=3 code=54 value=1168
/dev/input/event3 2972874.796261 type=0 code=0 value=0
/dev/input/event3 2972874.801672 type=3 code=53 value=378
/dev/input/event3 2972874.801672 type=3 code=54 value=1179
/dev/input/event3 2972874.801672 type=0 code=0 value=0
/dev/input/event3 2972874.806799 type=3 code=53 value=381
/dev/input/event3 2972874.806799 type=3 code=54 value=1188
/dev/input/event3 2972874.806799 type=0 code=0 value=0
/dev/input/event3 2972874.812415 type=3 code=53 value=385
/dev/input/event3 2972874.812415 type=3 code=54 value=1198
/dev/input/event3 2972874.812415 type=0 code=0 value=0
/dev/input/event3 2972874.817638 type=3 code=53 value=388
/dev/input/event3 2972874.817638 type=3 code=54 value=1207
/dev/input/event3 2972874.817638 type=0 code=0 value=0
/dev/input/event3 2972874.823227 type=3 code=53 value=391
/dev/input/event3 2972874.823227 type=3 code=54 value=1216
/dev/input/event3 2972874.823227 type=0 code=0 value=0
/dev/input/event3 2972874.828437 type=3 code=53 value=394
/dev/input/event3 2972874.828437 type=3 code=54 value=1225
/dev/input/event3 2972874.828437 type=0 code=0 value=0
/dev/input/event3 2972874.833987 type=3 code=53 value=396
/dev/input/event3 2972874.833987 type=3 code=54 value=1233
/dev/input/event3 2972874.833987 type=0 code=0 value=0
/dev/input/event3 2972874.839322 type=3 code=53 value=398
/dev/input/event3 2972874.839322 type=3 code=54 value=1239
/dev/input/event3 2972874.839322 type=0 code=0 value=0
/dev/input/event3 2972874.844998 type=3 code=53 value=400
/dev/input/event3 2972874.844998 type=3 code=54 value=1246
/dev/input/event3 2972874.844998 type=0 code=0 value=0
/dev/input/event3 2972874.850147 type=3 code=53 value=402
/dev/input/event3 2972874.850147 type=3 code=54 value=1254
/dev/input/event3 2972874.850147 type=0 code=0 value=0
/dev/input/event3 2972874.855668 type=3 code=53 value=404
/dev/input/event3 2972874.855668 type=3 code=54 value=1261
/dev/input/event3 2972874.855668 type=0 code=0 value=0
/dev/input/event3 2972874.860811 type=3 code=53 value=405
/dev/input/event3 2972874.860811 type=3 code=54 value=1269
/dev/input/event3 2972874.860811 type=0 code=0 value=0
/dev/input/event3 2972874.866279 type=3 code=53 value=407
/dev/input/event3 2972874.866279 type=3 code=54 value=1276
/dev/input/event3 2972874.866279 type=0 code=0 value=0
/dev/input/event3 2972874.871795 type=3 code=53 value=409
/dev/input/event3 2972874.871795 type=3 code=54 value=1283
/dev/input/event3 2972874.871795 type=0 code=0 value=0
/dev/input/event3 2972874.876893 type=3 code=53 value=410
/dev/input/event3 2972874.876893 type=3 code=54 value=1289
/dev/input/event3 2972874.876893 type=0 code=0 value=0
/dev/input/event3 2972874.882555 type=3 code=53 value=411
/dev/input/event3 2972874.882555 type=3 code=54 value=1294
/dev/input/event3 2972874.882555 type=0 code=0 value=0
/dev/input/event3 2972874.888061 type=3 code=53 value=413
/dev/input/event3 2972874.888061 type=3 code=54 value=1299
/dev/input/event3 2972874.888061 type=0 code=0 value=0
/dev/input/event3 2972874.893471 type=3 code=53 value=414
/dev/input/event3 2972874.893471 type=3 code=54 value=1303
/dev/input/event3 2972874.893471 type=0 code=0 value=0
/dev/input/event3 2972874.898716 type=3 code=53 value=415
/dev/input/event3 2972874.898716 type=3 code=54 value=1307
/dev/input/event3 2972874.898716 type=0 code=0 value=0
/dev/input/event3 2972874.904012 type=3 code=53 value=416
/dev/input/event3 2972874.904012 type=3 code=54 value=1310
/dev/input/event3 2972874.904012 type=0 code=0 value=0
/dev/input/event3 2972874.909568 type=3 code=54 value=1312
/dev/input/event3 2972874.909568 type=0 code=0 value=0
/dev/input/event3 2972874.914996 type=3 code=54 value=1314
/dev/input/event3 2972874.914996 type=0 code=0 value=0
